"","Activity.Date","Subject.Taxonomic.Name","Sample.Tissue.Anatomy.Name","Group.Summary.Count","Group.Summary.Unit","Trophic.Level.Name","Functional.Feeding.Group","Monitoring.Location.Identifier"
"230554",1999-10-28,"Hydrobiidae","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"230555",1999-10-28,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"230556",1999-10-28,"Micrasema","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"230557",1999-10-28,"Nemata***retired***use Nematoda","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"230558",1999-10-28,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"230559",1999-10-28,"Optioservus","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"230560",1999-10-28,"Orthocladiinae","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"230561",1999-10-28,"Simulium","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"230562",1999-10-28,"Tinodes","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"230563",1999-10-28,"Tipula","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"230564",1999-10-28,"Trombidiformes","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"230565",1999-10-28,"Turbellaria***retired***use Catenulida (Platyhelminthes), Acoelomorpha, Rhabditophora","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"230566",1999-10-26,"Antocha","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230567",1999-10-26,"Arctopsyche","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230568",1999-10-26,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230569",1999-10-26,"Brachycentrus","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230570",1999-10-26,"Caecidotea","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230571",1999-10-26,"Chelifera","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230572",1999-10-26,"Clitellata","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230573",1999-10-26,"Diptera","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230574",1999-10-26,"Dubiraphia","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230575",1999-10-26,"Elmidae","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230576",1999-10-26,"Ephemerellidae","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230577",1999-10-26,"Heptageniidae","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230578",1999-10-26,"Hydrobiidae","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230579",1999-10-26,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230580",1999-10-26,"Hydropsychidae","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230581",1999-10-26,"Isoperla","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230582",1999-10-26,"Lepidostoma","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230583",1999-10-26,"Micrasema","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230584",1999-10-26,"Optioservus","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230585",1999-10-26,"Optioservus","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230586",1999-10-26,"Orthocladiinae","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230587",1999-10-26,"Perlodidae","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230588",1999-10-26,"Physella","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230589",1999-10-26,"Pteronarcella badia","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230590",1999-10-26,"Rhyacophila","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230591",1999-10-26,"Simulium","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230592",1999-10-26,"Trichoptera","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230593",1999-10-26,"Trichoptera","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"230594",1999-10-26,"Trombidiformes","",NA,"",NA,"","UTAHDWQ_WQX-4996780"
"236263",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236264",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236265",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236266",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236267",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236268",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236269",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236270",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236271",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236272",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236273",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236274",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236275",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236276",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236277",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236278",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236279",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236280",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236281",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236282",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236283",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236284",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236285",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236286",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236287",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236288",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236289",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236290",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236291",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236292",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236293",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236294",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236295",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236296",1999-07-27,"Cyprinus carpio","Organism, whole",NA,"",NA,"","USGS-402134111534700"
"236403",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236404",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236405",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236406",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236407",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236408",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236409",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236410",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236411",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236412",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236413",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236414",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236415",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236416",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236417",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236418",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236419",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236420",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236421",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236422",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236423",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236424",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236425",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236426",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236427",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236428",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236429",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236430",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236431",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236432",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236433",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236434",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236435",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"236436",1999-07-26,"Coregonus schinzii","Organism, whole",NA,"",NA,"","USGS-10163000"
"248534",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248535",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248536",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248537",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248538",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248539",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248540",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248541",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248542",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248543",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248544",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248545",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248546",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248547",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248548",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248549",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248550",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248551",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248552",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248553",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248554",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"248555",1998-08-20,"Cyprinus carpio","Liver",NA,"",NA,"","USGS-402134111534700"
"256481",1997-10-07,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256482",1997-10-07,"Antocha monticola","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256483",1997-10-07,"Arctopsyche grandis","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256484",1997-10-07,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256485",1997-10-07,"Bezzia","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256486",1997-10-07,"Capniidae","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256487",1997-10-07,"Chelifera","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256488",1997-10-07,"Chloroperlidae","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256489",1997-10-07,"Cinygmula","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256490",1997-10-07,"Dicranota","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256491",1997-10-07,"Drunella doddsii","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256492",1997-10-07,"Epeorus","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256493",1997-10-07,"Ephemerella inermis***retired***use Ephemerella excrucians","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256494",1997-10-07,"Glossosoma","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256495",1997-10-07,"Hemerodromia","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256496",1997-10-07,"Heptagenia","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256497",1997-10-07,"Hesperoperla pacifica","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256498",1997-10-07,"Isoperla","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256499",1997-10-07,"Leucotrichia","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256500",1997-10-07,"Leuctridae","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256501",1997-10-07,"Oligophlebodes","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256502",1997-10-07,"Optioservus","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256503",1997-10-07,"Orthocladiinae","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256504",1997-10-07,"Ostracoda","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256505",1997-10-07,"Pericoma","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256506",1997-10-07,"Plecoptera","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256507",1997-10-07,"Rhyacophila acropedes***retired***use Rhyacophila brunnea","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256508",1997-10-07,"Rhyacophila hyalinata","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256509",1997-10-07,"Rhyacophila vagrita","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256510",1997-10-07,"Zaitzevia","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256511",1997-10-07,"Zapada cinctipes","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256552",1997-10-07,"Micrasema","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256553",1997-10-07,"Optioservus","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256554",1997-10-07,"Orthocladiinae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256555",1997-10-07,"Ostracoda","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256556",1997-10-07,"Paraleptophlebia","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256557",1997-10-07,"Pelecypoda***retired***use Bivalvia","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256558",1997-10-07,"Pericoma","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256559",1997-10-07,"Pteronarcella badia","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256560",1997-10-07,"Rhyacophila acropedes***retired***use Rhyacophila brunnea","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256561",1997-10-07,"Simuliidae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256562",1997-10-07,"Skwala","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256563",1997-10-07,"Tubificidae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256564",1997-10-07,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256565",1997-10-07,"Antocha monticola","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256566",1997-10-07,"Arctopsyche grandis","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256567",1997-10-07,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256568",1997-10-07,"Brachycentrus americanus","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256569",1997-10-07,"Chloroperlidae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256570",1997-10-07,"Drunella doddsii","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256571",1997-10-07,"Drunella grandis","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256572",1997-10-07,"Ephemerella inermis***retired***use Ephemerella excrucians","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256573",1997-10-07,"Glossosoma","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256574",1997-10-07,"Heptagenia","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256575",1997-10-07,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256576",1997-10-07,"Isoperla","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256577",1997-10-07,"Lumbricidae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256578",1997-10-07,"Cinygmula","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"256835",1997-09-17,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256836",1997-09-17,"Arctopsyche grandis","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256837",1997-09-17,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256838",1997-09-17,"Capniidae","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256839",1997-09-17,"Chelifera","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256840",1997-09-17,"Chloroperlidae","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256841",1997-09-17,"Cinygmula","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256842",1997-09-17,"Dicranota","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256843",1997-09-17,"Drunella doddsii","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256844",1997-09-17,"Empididae","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256845",1997-09-17,"Epeorus","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256846",1997-09-17,"Ephemerella inermis***retired***use Ephemerella excrucians","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256847",1997-09-17,"Glossosoma","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256848",1997-09-17,"Hemerodromia","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256849",1997-09-17,"Hesperoperla pacifica","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256850",1997-09-17,"Isoperla","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256851",1997-09-17,"Nematoda","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256852",1997-09-17,"Optioservus","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256853",1997-09-17,"Orthocladiinae","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256854",1997-09-17,"Ostracoda","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256855",1997-09-17,"Pericoma","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256856",1997-09-17,"Plecoptera","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256857",1997-09-17,"Rhithrogena","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256858",1997-09-17,"Rhyacophila vagrita","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256859",1997-09-17,"Serratella tibialis***retired***use Ephemerella tibialis","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256860",1997-09-17,"Simuliidae","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256861",1997-09-17,"Tubificidae","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256862",1997-09-17,"Zapada cinctipes","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256863",1997-09-17,"Zapada haysi","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"256864",1997-09-17,"Antocha monticola","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
"257199",1997-09-16,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257200",1997-09-16,"Antocha monticola","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257201",1997-09-16,"Arctopsyche grandis","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257202",1997-09-16,"Atherix","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257203",1997-09-16,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257204",1997-09-16,"Bezzia","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257205",1997-09-16,"Brachycentrus americanus","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257206",1997-09-16,"Chelifera","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257207",1997-09-16,"Chloroperlidae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257208",1997-09-16,"Cinygmula","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257209",1997-09-16,"Dicranota","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257210",1997-09-16,"Drunella grandis","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257211",1997-09-16,"Elmidae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257212",1997-09-16,"Ephemerella inermis***retired***use Ephemerella excrucians","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257213",1997-09-16,"Ephydridae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257214",1997-09-16,"Hexatoma","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257215",1997-09-16,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257216",1997-09-16,"Isoperla","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257217",1997-09-16,"Lepidostoma","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257218",1997-09-16,"Oecetis","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257219",1997-09-16,"Optioservus","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257220",1997-09-16,"Orthocladiinae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257221",1997-09-16,"Ostracoda","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257222",1997-09-16,"Paraleptophlebia","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257223",1997-09-16,"Pericoma","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257224",1997-09-16,"Pteronarcella badia","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257225",1997-09-16,"Rhyacophila acropedes***retired***use Rhyacophila brunnea","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257226",1997-09-16,"Simuliidae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257227",1997-09-16,"Tanypodinae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"257228",1997-09-16,"Tubificidae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258365",1997-08-20,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258366",1997-08-20,"Antocha monticola","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258367",1997-08-20,"Arctopsyche grandis","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258368",1997-08-20,"Atherix","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258369",1997-08-20,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258370",1997-08-20,"Bezzia","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258371",1997-08-20,"Brachycentrus","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258372",1997-08-20,"Chironomini","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258373",1997-08-20,"Chloroperlidae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258374",1997-08-20,"Cinygmula","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258375",1997-08-20,"Drunella grandis","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258376",1997-08-20,"Empididae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258377",1997-08-20,"Hesperoperla pacifica","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258378",1997-08-20,"Hexatoma","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258379",1997-08-20,"Hyalella azteca","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258380",1997-08-20,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258381",1997-08-20,"Lepidostoma","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258382",1997-08-20,"Nematoda","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258383",1997-08-20,"Optioservus","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258384",1997-08-20,"Ostracoda","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258385",1997-08-20,"Pericoma","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258386",1997-08-20,"Planorbidae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258387",1997-08-20,"Plecoptera","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258388",1997-08-20,"Pteronarcella badia","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258389",1997-08-20,"Rhyacophila acropedes***retired***use Rhyacophila brunnea","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258390",1997-08-20,"Rhyacophila hyalinata","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258391",1997-08-20,"Simuliidae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258392",1997-08-20,"Skwala","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258393",1997-08-20,"Tanypodinae","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258394",1997-08-20,"Zapada haysi","",NA,"",NA,"","UTAHDWQ_WQX-4995820"
"258433",1997-08-19,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-4995540"
